     1     1     1           36.616146
     2     1     1           30.190055
     3     1     1           16.276540
     4     1     1            6.003711
     5     1     1            4.932193
     6     1     1            8.753814
     7     1     1           11.689657
     8     1     1           12.559954
     9     1     1           12.191509
    10     1     1           11.247794
    11     1     1           10.172795
    12     1     1            9.197497
    13     1     1            8.416567
    14     1     1            7.847264
    15     1     1            7.512711
    16     1     1            7.400335
    17     1     1            7.512642
    18     1     1            7.847156
    19     1     1            8.416510
    20     1     1            9.197607
    21     1     1           10.173147
    22     1     1           11.248424
    23     1     1           12.192379
    24     1     1           12.560868
    25     1     1           11.690326
    26     1     1            8.754068
    27     1     1            4.931933
    28     1     1            6.002743
    29     1     1           16.274945
    30     1     1           30.188714
     1     2     1           30.187188
     2     2     1           24.730771
     3     2     1           13.180477
     4     2     1            5.278688
     5     2     1            5.361991
     6     2     1            9.219357
     7     2     1           11.922506
     8     2     1           12.665679
     9     2     1           12.252574
    10     2     1           11.302553
    11     2     1           10.240141
    12     2     1            9.278217
    13     2     1            8.510581
    14     2     1            7.953918
    15     2     1            7.623679
    16     2     1            7.512946
    17     2     1            7.623644
    18     2     1            7.953879
    19     2     1            8.510624
    20     2     1            9.278444
    21     2     1           10.240608
    22     2     1           11.303275
    23     2     1           12.253514
    24     2     1           12.666655
    25     2     1           11.923264
    26     2     1            9.219783
    27     2     1            5.362091
    28     2     1            5.278370
    29     2     1           13.179744
    30     2     1           24.730093
     1     3     1           16.273319
     2     3     1           13.178853
     3     3     1            7.246774
     4     3     1            4.580904
     5     3     1            6.824940
     6     3     1           10.450596
     7     3     1           12.508795
     8     3     1           12.936179
     9     3     1           12.414937
    10     3     1           11.462292
    11     3     1           10.439887
    12     3     1            9.525489
    13     3     1            8.799534
    14     3     1            8.267469
    15     3     1            7.954279
    16     3     1            7.847871
    17     3     1            7.954306
    18     3     1            8.267551
    19     3     1            8.799747
    20     3     1            9.525912
    21     3     1           10.440554
    22     3     1           11.463204
    23     3     1           12.416059
    24     3     1           12.937362
    25     3     1           12.509820
    26     3     1           10.451435
    27     3     1            6.825819
    28     3     1            4.581971
    29     3     1            7.247832
    30     3     1           13.179515
     1     4     1            6.003527
     2     4     1            5.278631
     3     4     1            4.581312
     4     4     1            6.038035
     5     4     1            9.239359
     6     4     1           11.961973
     7     4     1           13.193606
     8     4     1           13.260804
     9     4     1           12.631461
    10     4     1           11.713655
    11     4     1           10.768681
    12     4     1            9.940630
    13     4     1            9.275183
    14     4     1            8.800047
    15     4     1            8.511474
    16     4     1            8.417729
    17     4     1            8.511583
    18     4     1            8.800287
    19     4     1            9.275610
    20     4     1            9.941304
    21     4     1           10.769613
    22     4     1           11.714832
    23     4     1           12.632851
    24     4     1           13.262283
    25     4     1           13.194971
    26     4     1           11.963189
    27     4     1            9.240725
    28     4     1            6.039863
    29     4     1            4.583372
    30     4     1            5.280065
     1     5     1            4.935092
     2     5     1            5.364302
     3     5     1            6.826678
     4     5     1            9.240262
     5     5     1           11.663155
     6     5     1           13.198809
     7     5     1           13.737165
     8     5     1           13.520269
     9     5     1           12.860981
    10     5     1           12.033159
    11     5     1           11.218223
    12     5     1           10.511509
    13     5     1            9.941292
    14     5     1            9.526693
    15     5     1            9.279836
    16     5     1            9.199424
