    1     1     1           36.638580
     2     1     1           30.206834
     3     1     1           16.283913
     4     1     1            6.005961
     5     1     1            4.935160
     6     1     1            8.758702
     7     1     1           11.694214
     8     1     1           12.562539
     9     1     1           12.192116
    10     1     1           11.246979
    11     1     1           10.170933
    12     1     1            9.194813
    13     1     1            8.413334
    14     1     1            7.843766
    15     1     1            7.509162
    16     1     1            7.396899
    17     1     1            7.509486
    18     1     1            7.844417
    19     1     1            8.414327
    20     1     1            9.196163
    21     1     1           10.172630
    22     1     1           11.248966
    23     1     1           12.194278
    24     1     1           12.564687
    25     1     1           11.696058
    26     1     1            8.759849
    27     1     1            4.935503
    28     1     1            6.006085
    29     1     1           16.284458
    30     1     1           30.207496
     1     2     1           30.207241
     2     2     1           24.745875
     3     2     1           13.187213
     4     2     1            5.281131
     5     2     1            5.365396
     6     2     1            9.224500
     7     2     1           11.927137
     8     2     1           12.668311
     9     2     1           12.253266
    10     2     1           11.301847
    11     2     1           10.238394
    12     2     1            9.275640
    13     2     1            8.507442
    14     2     1            7.950493
    15     2     1            7.620180
    16     2     1            7.509542
    17     2     1            7.620510
    18     2     1            7.951158
    19     2     1            8.508456
    20     2     1            9.277014
    21     2     1           10.240117
    22     2     1           11.303861
    23     2     1           12.255458
    24     2     1           12.670498
    25     2     1           11.929042
    26     2     1            9.225746
    27     2     1            5.365863
    28     2     1            5.281354
    29     2     1           13.187808
    30     2     1           24.746555
     1     3     1           16.284249
     2     3     1           13.187312
     3     3     1            7.250925
     4     3     1            4.583639
     5     3     1            6.829221
     6     3     1           10.456000
     7     3     1           12.513252
     8     3     1           12.938650
     9     3     1           12.415614
    10     3     1           11.461669
    11     3     1           10.438265
    12     3     1            9.523065
    13     3     1            8.796560
    14     3     1            8.264197
    15     3     1            7.950908
    16     3     1            7.844571
    17     3     1            7.951257
    18     3     1            8.264898
    19     3     1            8.797624
    20     3     1            9.524497
    21     3     1           10.440050
    22     3     1           11.463751
    23     3     1           12.417885
    24     3     1           12.940940
    25     3     1           12.515319
    26     3     1           10.457527
    27     3     1            6.830037
    28     3     1            4.584075
    29     3     1            7.251458
    30     3     1           13.187835
     1     4     1            6.006319
     2     4     1            5.281360
     3     4     1            4.583805
     4     4     1            6.041585
     5     4     1            9.244449
     6     4     1           11.967268
     7     4     1           13.197549
     8     4     1           13.262900
     9     4     1           12.632003
    10     4     1           11.713047
    11     4     1           10.767157
    12     4     1            9.938378
    13     4     1            9.272427
    14     4     1            8.797007
    15     4     1            8.508318
    16     4     1            8.414622
    17     4     1            8.508695
    18     4     1            8.797763
    19     4     1            9.273564
    20     4     1            9.939894
    21     4     1           10.769031
    22     4     1           11.715226
    23     4     1           12.634385
    24     4     1           13.265330
    25     4     1           13.199821
    26     4     1           11.969137
    27     4     1            9.245723
    28     4     1            6.042353
    29     4     1            4.584347
    30     4     1            5.281725
     1     5     1            4.936162
     2     5     1            5.366183
     3     5     1            6.829850
     4     5     1            9.244840
     5     5     1           11.668368
     6     5     1           13.203375
     7     5     1           13.740253
     8     5     1           13.521799
     9     5     1           12.861264
    10     5     1           12.032485
    11     5     1           11.216781
    12     5     1           10.509471
    13     5     1            9.938840
    14     5     1            9.523989
    15     5     1            9.277017
    16     5     1            9.196635
    17     5     1            9.277429
    18     5     1            9.524812
    19     5     1            9.940070
    20     5     1           10.511093
    21     5     1           11.218767
    22     5     1           12.034780
    23     5     1           12.863772
    24     5     1           13.524376
    25     5     1           13.742719
    26     5     1           13.205534
    27     5     1           11.670055
    28     5     1            9.245999
    29     5     1            6.830573
    30     5     1            5.366549
     1     6     1            8.760743
     2     6     1            9.226148
     3     6     1           10.457316
     4     6     1           11.968217
     5     6     1           13.203882
     6     6     1           13.886557
     7     6     1           13.991672
     8     6     1           13.655052
     9     6     1           13.070349
    10     6     1           12.404006
    11     6     1           11.771584
    12     6     1           11.217230
    13     6     1           10.768082
    14     6     1           10.439679
    15     6     1           10.240295
    16     6     1           10.173319
    17     6     1           10.240746
    18     6     1           10.440578
    19     6     1           10.769418
    20     6     1           11.218978
    21     6     1           11.773700
    22     6     1           12.406427
    23     6     1           13.072979
    24     6     1           13.657755
    25     6     1           13.994286
    26     6     1           13.888914
    27     6     1           13.205838
    28     6     1           11.969683
    29     6     1           10.458271
    30     6     1            9.226617
     1     7     1           11.697214
     2     7     1           11.929619
     3     7     1           12.515263
     4     7     1           13.199092
     5     7     1           13.741299
     6     7     1           13.992191
     7     7     1           13.938094
     8     7     1           13.656060
     9     7     1           13.250469
    10     7     1           12.817984
    11     7     1           12.404416
    12     7     1           12.033355
    13     7     1           11.714412
    14     7     1           11.463546
    15     7     1           11.304242
    16     7     1           11.249896
    17     7     1           11.304732
    18     7     1           11.464522
    19     7     1           11.715856
    20     7     1           12.035232
    21     7     1           12.406667
    22     7     1           12.820529
    23     7     1           13.253204
    24     7     1           13.658855
    25     7     1           13.940801
    26     7     1           13.994658
    27     7     1           13.743393
    28     7     1           13.200714
    29     7     1           12.516360
    30     7     1           11.930169
     1     8     1           12.566233
     2     8     1           12.671437
     3     8     1           12.941239
     4     8     1           13.264960
     5     8     1           13.523321
     6     8     1           13.656029
     7     8     1           13.656517
     8     8     1           13.557961
     9     8     1           13.414202
    10     8     1           13.250808
    11     8     1           13.071103
    12     8     1           12.862488
    13     8     1           12.633729
    14     8     1           12.417862
    15     8     1           12.256048
    16     8     1           12.195447
    17     8     1           12.256573
    18     8     1           12.418906
    19     8     1           12.635269
    20     8     1           12.864480
    21     8     1           13.073475
    22     8     1           13.253461
    23     8     1           13.417018
    24     8     1           13.560809
    25     8     1           13.659260
    26     8     1           13.658530
    27     8     1           13.525455
    28     8     1           13.266630
    29     8     1           12.942379
    30     8     1           12.672014
     1     9     1           12.196204
     2     9     1           12.256781
     3     9     1           12.418571
     4     9     1           12.634408
     5     9     1           12.863119
     6     9     1           13.071663
     7     9     1           13.251273
     8     9     1           13.414558
     9     9     1           13.558201
    10     9     1           13.656641
    11     9     1           13.656049
    12     9     1           13.523260
    13     9     1           13.264847
    14     9     1           12.941097
    15     9     1           12.671277
    16     9     1           12.566059
    17     9     1           12.671827
    18     9     1           12.942189
    19     9     1           13.266457
    20     9     1           13.525337
    21     9     1           13.658511
    22     9     1           13.659375
    23     9     1           13.561074
    24     9     1           13.417429
    25     9     1           13.254005
    26     9     1           13.074134
    27     9     1           12.865220
    28     9     1           12.636051
    29     9     1           12.419695
    30     9     1           12.257351
     1    10     1           11.251148
     2    10     1           11.305468
     3    10     1           11.464749
     4    10     1           11.715593
     5    10     1           12.034504
     6    10     1           12.405511
     7    10     1           12.819004
     8    10     1           13.251400
     9    10     1           13.656884
    10    10     1           13.938800
    11    10     1           13.992782
    12    10     1           13.741800
    13    10     1           13.199531
    14    10     1           12.515659
    15    10     1           11.929979
    16    10     1           11.697550
    17    10     1           11.930508
    18    10     1           12.516734
    19    10     1           13.201148
    20    10     1           13.743911
    21    10     1           13.995291
    22    10     1           13.941578
    23    10     1           13.659785
    24    10     1           13.254267
    25    10     1           12.821697
    26    10     1           12.407912
    27    10     1           12.036524
    28    10     1           11.717163
    29    10     1           11.465820
    30    10     1           11.306009
     1    11     1           10.174946
     2    11     1           10.241900
     3    11     1           10.441273
     4    11     1           10.769674
     5    11     1           11.218812
     6    11     1           11.773138
     7    11     1           12.405516
     8    11     1           13.071796
     9    11     1           13.656404
    10    11     1           13.992896
    11    11     1           13.887645
    12    11     1           13.204849
    13    11     1           11.969067
    14    11     1           10.458031
    15    11     1            9.226727
    16    11     1            8.761234
    17    11     1            9.227124
    18    11     1           10.458921
    19    11     1           11.970542
    20    11     1           13.206894
    21    11     1           13.890139
    22    11     1           13.995675
    23    11     1           13.659298
    24    11     1           13.074640
    25    11     1           12.408159
    26    11     1           11.775461
    27    11     1           11.220738
    28    11     1           10.771153
    29    11     1           10.442274
    30    11     1           10.242404
     1    12     1            9.198535
     2    12     1            9.278901
     3    12     1            9.525876
     4    12     1            9.940744
     5    12     1           10.511391
     6    12     1           11.218705
     7    12     1           12.034399
     8    12     1           12.863140
     9    12     1           13.523582
    10    12     1           13.741884
    11    12     1           13.204826
    12    12     1           11.669621
    13    12     1            9.245842
    14    12     1            6.830580
    15    12     1            5.366686
    16    12     1            4.936501
    17    12     1            5.366848
    18    12     1            6.831073
    19    12     1            9.246920
    20    12     1           11.671415
    21    12     1           13.207211
    22    12     1           13.744616
    23    12     1           13.526441
    24    12     1           12.865944
    25    12     1           12.036989
    26    12     1           11.220956
    27    12     1           10.513231
    28    12     1            9.942137
    29    12     1            9.526807
    30    12     1            9.279366
     1    13     1            8.416702
     2    13     1            8.510387
     3    13     1            8.799094
     4    13     1            9.274552
     5    13     1            9.940546
     6    13     1           10.769361
     7    13     1           11.715272
     8    13     1           12.634203
     9    13     1           13.264992
    10    13     1           13.199449
    11    13     1           11.968922
    12    13     1            9.245771
    13    13     1            6.042528
    14    13     1            4.584538
    15    13     1            5.282092
    16    13     1            6.006994
    17    13     1            5.282174
    18    13     1            4.584721
    19    13     1            6.043096
    20    13     1            9.247116
    21    13     1           11.971075
    22    13     1           13.202091
    23    13     1           13.267803
    24    13     1           12.636960
    25    13     1           11.717809
    26    13     1           10.771549
    27    13     1            9.942313
    28    13     1            9.275874
    29    13     1            8.799969
    30    13     1            8.510820
     1    14     1            7.846757
     2    14     1            7.953085
     3    14     1            8.266404
     4    14     1            8.798825
     5    14     1            9.525399
     6    14     1           10.440665
     7    14     1           11.464111
     8    14     1           12.418032
     9    14     1           12.940933
    10    14     1           12.515299
    11    14     1           10.457715
    12    14     1            6.830456
    13    14     1            4.584481
    14    14     1            7.251939
    15    14     1           13.188986
    16    14     1           16.286287
    17    14     1           13.189457
    18    14     1            7.252359
    19    14     1            4.584809
    20    14     1            6.831337
    21    14     1           10.459557
    22    14     1           12.517824
    23    14     1           12.943698
    24    14     1           12.420753
    25    14     1           11.466604
    26    14     1           10.442804
    27    14     1            9.527112
    28    14     1            8.800097
    29    14     1            8.267239
    30    14     1            7.953498
     1    15     1            7.511786
     2    15     1            7.622413
     3    15     1            7.952761
     4    15     1            8.509782
     5    15     1            9.278067
     6    15     1           10.240906
     7    15     1           11.304412
     8    15     1           12.255800
     9    15     1           12.670687
    10    15     1           11.929242
    11    15     1            9.226200
    12    15     1            5.366498
    13    15     1            5.281858
    14    15     1           13.188511
    15    15     1           24.748525
    16    15     1           30.210827
    17    15     1           24.749746
    18    15     1           13.189684
    19    15     1            5.282344
    20    15     1            5.367099
    21    15     1            9.227773
    22    15     1           11.931667
    23    15     1           12.673427
    24    15     1           12.258509
    25    15     1           11.306889
    26    15     1           10.243024
    27    15     1            9.279757
    28    15     1            8.511032
    29    15     1            7.953580
    30    15     1            7.622817
     1    16     1            7.399171
     2    16     1            7.511420
     3    16     1            7.846057
     4    16     1            8.415698
     5    16     1            9.197269
