    1     1     1           35.875688
     2     1     1           29.581604
     3     1     1           15.994314
     4     1     1            5.934309
     5     1     1            4.858418
     6     1     1            8.611984
     7     1     1           11.556917
     8     1     1           12.500447
     9     1     1           12.205789
    10     1     1           11.312776
    11     1     1           10.271565
    12     1     1            9.320055
    13     1     1            8.554092
    14     1     1            7.992850
    15     1     1            7.661746
    16     1     1            7.549419
    17     1     1            7.658140
    18     1     1            7.985678
    19     1     1            8.543582
    20     1     1            9.306521
    21     1     1           10.254883
    22     1     1           11.292090
    23     1     1           12.180283
    24     1     1           12.469963
    25     1     1           11.520482
    26     1     1            8.568222
    27     1     1            4.822739
    28     1     1            5.943983
    29     1     1           16.060289
    30     1     1           29.649032
     1     2     1           29.564901
     2     2     1           24.236178
     3     2     1           12.964189
     4     2     1            5.221312
     5     2     1            5.276402
     6     2     1            9.069535
     7     2     1           11.790085
     8     2     1           12.608572
     9     2     1           12.267782
    10     2     1           11.366728
    11     2     1           10.336776
    12     2     1            9.397474
    13     2     1            8.643767
    14     2     1            8.094390
    15     2     1            7.767144
    16     2     1            7.656085
    17     2     1            7.762777
    18     2     1            8.085546
    19     2     1            8.630492
    20     2     1            9.379910
    21     2     1           10.314729
    22     2     1           11.339494
    23     2     1           12.234858
    24     2     1           12.570373
    25     2     1           11.747259
    26     2     1            9.023028
    27     2     1            5.237058
    28     2     1            5.211977
    29     2     1           12.990886
    30     2     1           24.268507
     1     3     1           15.970725
     2     3     1           12.947573
     3     3     1            7.147628
     4     3     1            4.518778
     5     3     1            6.701038
     6     3     1           10.284735
     7     3     1           12.381252
     8     3     1           12.886440
     9     3     1           12.432709
    10     3     1           11.525092
    11     3     1           10.532954
    12     3     1            9.639348
    13     3     1            8.925769
    14     3     1            8.399981
    15     3     1            8.089152
    16     3     1            7.981944
    17     3     1            8.083963
    18     3     1            8.389439
    19     3     1            8.909786
    20     3     1            9.617970
    21     3     1           10.506065
    22     3     1           11.492429
    23     3     1           12.394345
    24     3     1           12.843615
    25     3     1           12.336272
    26     3     1           10.241502
    27     3     1            6.667469
    28     3     1            4.505876
    29     3     1            7.155348
    30     3     1           12.959758
     1     4     1            5.925615
     2     4     1            5.208715
     3     4     1            4.512125
     4     4     1            5.922678
     5     4     1            9.067526
     6     4     1           11.789620
     7     4     1           13.081018
     8     4     1           13.223695
     9     4     1           12.653558
    10     4     1           11.775293
    11     4     1           10.857447
    12     4     1           10.047315
    13     4     1            9.391879
    14     4     1            8.921235
    15     4     1            8.634020
    16     4     1            8.538733
    17     4     1            8.627899
    18     4     1            8.908839
    19     4     1            9.373116
    20     4     1           10.022240
    21     4     1           10.826226
    22     4     1           11.738275
    23     4     1           12.611696
    24     4     1           13.178846
    25     4     1           13.036360
    26     4     1           11.750377
    27     4     1            9.041555
    28     4     1            5.915914
    29     4     1            4.521009
    30     4     1            5.219273
     1     5     1            4.853002
     2     5     1            5.264739
     3     5     1            6.688132
     4     5     1            9.058774
     5     5     1           11.470904
     6     5     1           13.045827
     7     5     1           13.652428
     8     5     1           13.500986
     9     5     1           12.889594
    10     5     1           12.094306
    11     5     1           11.301281
    12     5     1           10.607628
    13     5     1           10.043580
    14     5     1            9.630998
    15     5     1            9.383809
    16     5     1            9.300906
    17     5     1            9.376667
    18     5     1            9.616648
    19     5     1           10.022093
    20     5     1           10.579286
    21     5     1           11.266603
    22     5     1           12.054275
    23     5     1           12.845941
    24     5     1           13.456040
    25     5     1           13.609269
    26     5     1           13.008967
    27     5     1           11.446747
    28     5     1            9.052166
    29     5     1            6.695427
    30     5     1            5.273935
     1     6     1            8.586177
     2     6     1            9.042200
     3     6     1           10.258939
     4     6     1           11.770741
     5     6     1           13.037263
     6     6     1           13.775632
     7     6     1           13.942011
     8     6     1           13.655911
     9     6     1           13.107026
    10     6     1           12.464621
    11     6     1           11.846445
    12     6     1           11.298508
    13     6     1           10.850760
    14     6     1           10.521419
    15     6     1           10.319768
    16     6     1           10.249198
    17     6     1           10.311608
    18     6     1           10.505231
    19     6     1           10.826973
    20     6     1           11.267797
    21     6     1           11.809668
    22     6     1           12.423129
    23     6     1           13.062932
    24     6     1           13.611917
    25     6     1           13.900944
    26     6     1           13.740721
    27     6     1           13.012240
    28     6     1           11.758447
    29     6     1           10.257814
    30     6     1            9.045095
     1     7     1           11.515557
     2     7     1           11.751486
     3     7     1           12.349178
     4     7     1           13.059019
     5     7     1           13.641236
     6     7     1           13.938733
     7     7     1           13.927378
     8     7     1           13.677961
     9     7     1           13.294138
    10     7     1           12.873553
    11     7     1           12.463428
    12     7     1           12.090083
    13     7     1           11.766621
    14     7     1           11.510868
    15     7     1           11.346539
    16     7     1           11.287251
    17     7     1           11.337563
    18     7     1           11.493275
    19     7     1           11.741247
    20     7     1           12.058102
    21     7     1           12.426039
    22     7     1           12.832150
    23     7     1           13.250842
    24     7     1           13.635580
    25     7     1           13.888821
    26     7     1           13.906426
    27     7     1           13.617026
    28     7     1           13.043726
    29     7     1           12.341801
